musteri_id,isim,cinsiyet,yas,sehir,harcama_miktari
8452,Demirbüken,Erkek,57,İzmir,2543.63
8045,Altınbike,Kadın,51,Ankara,4383.77
8514,Aycagül,Erkek,66,İstanbul,4094.27
9007,Baki,Erkek,58,Gaziantep,1268.15
2431,Kutay,Erkek,56,Adana,1743.31
6949,Derkay,Kadın,56,Adana,1226.87
7528,Bilay,Erkek,55,Bursa,4764.05
3645,Şelâle,Erkek,28,Konya,171.74
7709,Nurcan,Erkek,63,Adana,1127.76
9233,Rayla,Kadın,23,Bursa,1698.76
4499,Oğuzman,Erkek,66,Gaziantep,436.41
3597,İdiris,Kadın,24,İstanbul,4023.31
9477,Münif,Kadın,55,Bursa,3538.89
3091,Us,Kadın,28,İzmir,2248.98
1476,Ergener,Erkek,27,İstanbul,2673.98
1718,Yalın,Erkek,27,İstanbul,2888.21
4646,Rümeysa,Kadın,54,Adana,3052.08
6934,Çaltı,Erkek,35,Konya,743.82
4521,Sahil,Kadın,34,Bursa,2901.67
3852,Özpetek,Erkek,57,İzmir,2911.15
4221,Yayak,Erkek,46,İstanbul,2196.27
6508,Abdulkadir,Kadın,53,Bursa,4334.94
8731,Nas,Erkek,40,Bursa,1286.66
9380,Yetişal,Kadın,18,Konya,2310.41
6914,Saba,Erkek,46,Bursa,4578.06
2687,Karlukhan,Erkek,22,İstanbul,3505.93
9576,Nili,Erkek,62,İzmir,4326.65
4322,Ongay,Kadın,61,Gaziantep,3930.38
9733,Neriban,Erkek,31,Konya,1951.31
7746,Emal,Kadın,33,Adana,4445.02
9493,Alparslan,Erkek,61,Antalya,1801.64
4417,Sabihe,Kadın,22,Konya,2431.5
4836,Vaysal,Kadın,21,Antalya,313.84
6081,Kaşif,Erkek,36,Adana,418.35
4887,Bünyamün,Kadın,58,Konya,1290.07
6020,Hanim,Erkek,20,Ankara,176.41
5288,Fami,Erkek,23,İstanbul,1831.37
1014,Değer,Erkek,59,Konya,1310.74
3876,Şöhret,Kadın,47,Ankara,4712.53
9236,Nurcan,Kadın,66,Bursa,2751.19
4058,Tatu,Erkek,52,Bursa,2449.07
3263,Aktemür,Erkek,50,İzmir,539.99
6088,Kuddusi,Erkek,51,İzmir,3481.08
5791,Erensoy,Erkek,47,Ankara,3571.91
4815,Teksoy,Erkek,36,Gaziantep,821.42
6725,Merdi,Kadın,47,Antalya,3962.96
8933,Yetişal,Erkek,69,Adana,4721.53
7473,Rezin,Erkek,28,Bursa,4448.67
5413,Savak,Kadın,69,İstanbul,394.05
3958,Ünlen,Kadın,66,Konya,2498.21
5961,Musafet,Kadın,41,İzmir,3182.87
1904,Gülbani,Erkek,38,İzmir,3739.87
7494,Güçlüer,Erkek,47,İstanbul,3776.12
5325,Rayla,Kadın,68,Konya,2466.24
6824,Kürşad,Erkek,22,Antalya,1032.23
8313,Masume,Erkek,64,Antalya,218.62
9272,Eba,Erkek,40,İzmir,157.68
2823,Hurşide,Kadın,19,İzmir,393.84
5393,Toker,Erkek,36,Adana,1863.61
7455,Halidun,Kadın,44,İstanbul,704.2
4270,Aköz,Erkek,30,Antalya,252.04
3300,Hümeyra,Erkek,42,Ankara,2570.06
2559,Eraycan,Kadın,50,Adana,401.54
7468,İsmet,Erkek,42,Bursa,2375.53
8612,Sücaettin,Erkek,38,Konya,1753.39
2894,Fenni,Kadın,56,Adana,2154.67
9639,Abdürreşit,Erkek,33,Bursa,2243.74
1662,Nazıdil,Erkek,50,Ankara,2957.95
6479,Akgüneş,Kadın,68,Gaziantep,2125.58
1281,Sevican,Erkek,27,Bursa,3663.74
1762,Okyalaz,Kadın,19,Ankara,1412.33
2196,Aysoy,Erkek,23,Konya,4417.57
4883,Mahsun,Erkek,20,Gaziantep,2852.92
9513,Karaca,Kadın,66,Ankara,4241.59
7845,Aysoy,Kadın,53,Antalya,3239.26
7228,Gülter,Kadın,30,Gaziantep,2535.54
1955,Kerman,Kadın,31,Konya,2560.66
3249,Şide,Kadın,48,Bursa,3977.33
2561,Nefaret,Kadın,34,Konya,2610.2
8483,Adviye,Kadın,69,Bursa,298.71
4371,Sayin,Erkek,25,İstanbul,3527.32
2780,Ferat,Erkek,68,Bursa,2255.69
4860,Oluş,Erkek,69,Konya,3771.24
6782,Abiye,Erkek,55,Gaziantep,2382.97
5541,Öztürk,Kadın,39,İzmir,217.22
6682,Uçan,Erkek,34,İstanbul,2955.58
9407,Şazime,Kadın,54,Adana,1456.68
2423,Urhan,Erkek,45,Konya,4926.48
6303,Ağbegim,Erkek,31,Konya,4342.96
3229,Deviner,Erkek,39,Ankara,3772.18
2685,Telim,Kadın,29,Adana,1895.46
3708,Ferat,Erkek,42,Konya,3565.55
9359,Telim,Kadın,25,İzmir,746.33
8562,Ünlen,Kadın,66,Antalya,1275.37
4141,Salimet,Kadın,38,İstanbul,1501.83
5075,Zülbiye,Kadın,45,Antalya,3321.09
7243,Eroğul,Erkek,28,İzmir,309.47
7756,Uçan,Kadın,36,Antalya,142.54
4413,Cuheyna,Kadın,25,Bursa,4191.45
8121,Aytuna,Kadın,23,İzmir,2857.19
4469,Yurdaser,Erkek,19,Gaziantep,2242.48
6891,Alpin,Erkek,28,Bursa,2994.94
5017,Seracettin,Erkek,35,Antalya,1082.39
9030,Gülbani,Erkek,20,Adana,2848.15
5957,Öğet,Kadın,18,İstanbul,4828.29
4167,Mümtaze,Erkek,60,Ankara,1058.81
3957,Fitnat,Kadın,27,Antalya,3992.87
9736,Özaslan,Erkek,24,Antalya,4420.79
3834,Serda,Kadın,36,Antalya,1431.83
7634,Doğuhan,Erkek,61,Gaziantep,4692.26
2536,Demiryürek,Kadın,33,İzmir,1449.73
2677,Gürarda,Erkek,68,Gaziantep,4927.42
7639,Örfiye,Kadın,32,Bursa,2915.74
6740,Rüknettin,Kadın,28,Adana,4191.46
2674,Turcein,Kadın,67,Antalya,3920.25
2764,Suphi,Erkek,53,Gaziantep,1854.36
4513,Tanpınar,Kadın,63,Adana,2872.83
7490,Mertel,Kadın,62,Bursa,1102.47
3216,Nehip,Erkek,47,Bursa,4002.64
1854,Miray,Erkek,22,Ankara,2089.89
9717,Apaydın,Kadın,61,Adana,4218.06
2448,Şali,Erkek,65,İzmir,574.6
5517,Salami,Kadın,31,Adana,2723.96
6761,Mansurali,Kadın,33,Ankara,4057.01
5944,Öngen,Kadın,50,Bursa,3715.9
9895,Özgür,Erkek,40,İzmir,2138.95
9096,Üstün,Erkek,60,İzmir,794.27
1150,Hiçsönmez,Erkek,47,Konya,1119.66
3071,Uğan,Erkek,33,Ankara,225.59
8972,İmrihan,Erkek,55,Konya,3788.81
4766,Ulutay,Kadın,42,Gaziantep,2781.96
9807,Büreyre,Kadın,30,Adana,470.43
9621,İnançlı,Erkek,64,Adana,997.21
3479,Baturay,Erkek,18,İstanbul,4590.82
7400,Mahter,Kadın,24,Ankara,3421.94
1659,Dayar,Erkek,32,Konya,4447.44
6780,Esengün,Kadın,55,Ankara,3466.16
7533,Zeyno,Kadın,68,Gaziantep,4535.53
4188,Yosma,Kadın,45,Antalya,2488.12
5973,Serhatmehmet,Kadın,58,İstanbul,3862.42
5092,Günver,Kadın,40,Antalya,1818.57
1095,Semat,Erkek,43,İzmir,3934.97
9092,Demiriz,Kadın,41,Ankara,4496.35
8024,Kaşif,Erkek,51,Gaziantep,3860.4
2566,Batırhan,Erkek,36,Antalya,2849.47
3024,Nili,Erkek,58,Konya,2357.77
9321,Çetinsu,Erkek,27,Konya,1013.22
8843,Nejdet,Erkek,38,Antalya,4387.51
6640,Çapkan,Erkek,41,Ankara,3591.05
5355,Ecemiş,Kadın,46,Gaziantep,3854.7
3738,Mezide,Erkek,36,Adana,586.94
5342,Cercis,Erkek,24,Adana,2784.16
3718,Aydar,Erkek,61,Bursa,1889.33
5054,Safet,Erkek,69,Adana,2682.49
5906,Müsemma,Kadın,62,Konya,4570.75
4699,Rehime,Kadın,46,İzmir,4957.38
1913,Avunç,Erkek,34,Adana,2213.43
2810,Şehamet,Kadın,21,İzmir,1842.01
3759,Çağlasın,Erkek,54,İzmir,1612.66
2826,Abdülhadi,Kadın,22,İzmir,1328.68
9423,N˜zamett˜n,Kadın,30,Ankara,3955.4
6659,Gökay,Kadın,54,Gaziantep,2369.69
6130,Seracettin,Kadın,36,İstanbul,2338.53
6960,Hümeyra,Erkek,36,Konya,2901.47
6370,Yalazabay,Kadın,43,Ankara,3653.06
9049,Vildane,Erkek,65,Gaziantep,1005.29
4345,Tomurcuk,Erkek,42,İzmir,1649.71
3733,Rengül,Erkek,63,İstanbul,790.65
5609,Ziyaettin,Kadın,44,Adana,1421.6
5215,Tüzeer,Kadın,59,İzmir,1854.72
5592,Abdulsemet,Erkek,23,Konya,3828.0
7754,Tekbay,Kadın,34,Gaziantep,888.97
7376,Güçyeter,Erkek,29,Adana,4988.76
5206,Fermuta,Kadın,61,Adana,4599.15
5802,Müret,Kadın,66,Ankara,4796.35
1750,Neptün,Erkek,26,Gaziantep,1334.89
9118,Esmanperi,Erkek,48,Gaziantep,763.8
4254,Işıkay,Erkek,21,Adana,4520.64
1908,Yeneral,Erkek,23,Antalya,3239.12
9153,Bilender,Kadın,69,Antalya,694.47
4013,Abiye,Erkek,66,Antalya,514.38
2771,Servinaz,Erkek,58,Adana,2428.12
9638,Büreyre,Kadın,66,Bursa,217.95
2957,Nasiba,Kadın,26,Gaziantep,3943.02
1862,Yaltırak,Erkek,63,Konya,2280.18
4268,Türabi,Kadın,65,Gaziantep,1091.47
2545,Öztek,Erkek,40,Konya,1457.62
4300,Burç,Kadın,52,Gaziantep,4379.08
2537,Zeride,Erkek,69,İzmir,4978.39
6192,Müslum,Erkek,22,Ankara,218.26
9607,Bünyamün,Erkek,51,Bursa,4533.55
2170,Rabih,Kadın,25,Antalya,3499.21
8545,Batırhan,Kadın,20,Ankara,3316.43
2958,Acarkan,Erkek,60,Ankara,395.85
6203,Önel,Erkek,64,Adana,3666.88
8717,Afer,Kadın,61,Antalya,1484.14
6241,Öktürk,Erkek,50,Ankara,2654.31
4724,Amaç,Kadın,39,Bursa,723.97
6443,Hürüyet,Erkek,34,Ankara,2778.77
6427,Resulcan,Erkek,65,Konya,1470.68
5977,Pirahmet,Erkek,36,İzmir,4421.79
3561,Eskinalp,Kadın,61,İzmir,911.05
9425,Güllühan,Kadın,59,Konya,3403.22
2516,Bilay,Kadın,43,Adana,361.53
3826,Kelâmi,Kadın,32,Gaziantep,4723.75
9205,İsmet,Erkek,67,Bursa,4398.86
7094,Efe,Kadın,41,Bursa,4737.26
4002,Kiyasi,Kadın,40,Adana,1974.35
5012,Emin,Kadın,49,Adana,4225.65
4894,Kavurt,Erkek,22,İzmir,3119.24
3737,Gabel,Kadın,41,İstanbul,4876.32
9344,Aypar,Kadın,43,Adana,1632.56
2770,Aytuna,Kadın,43,İzmir,919.04
8823,Nevise,Kadın,59,Gaziantep,3562.99
8834,Alcan,Kadın,38,Gaziantep,2550.21
8444,Öğet,Kadın,63,Antalya,2738.2
3362,Yelesen,Kadın,19,Adana,3003.59
9267,Özkutlu,Erkek,41,İzmir,3328.28
6401,Mihriye,Erkek,18,Adana,2510.42
8220,Mümtaze,Erkek,29,Adana,4149.51
7815,Yurdaser,Kadın,52,İstanbul,1001.77
2488,Hudavent,Erkek,35,Adana,3762.96
3989,Tayaydın,Kadın,40,İstanbul,3820.26
5423,Acarkan,Kadın,53,Ankara,3119.98
7377,Huzuri,Kadın,33,Bursa,690.46
7610,Şehamet,Kadın,54,Gaziantep,3478.79
9579,Doğuhan,Kadın,54,Adana,1500.4
7327,Aşir,Kadın,26,İzmir,2186.64
3186,Feden,Erkek,50,Adana,298.54
3950,Yertan,Kadın,24,İzmir,2942.77
5743,İslime,Kadın,23,Adana,4580.77
9322,Gülper,Erkek,39,Gaziantep,1222.1
4089,İlgi,Erkek,30,İstanbul,2393.46
8935,Alparslan,Kadın,41,Bursa,1278.03
8899,Onurcan,Kadın,50,Konya,1922.49
4271,Yekbun,Kadın,24,İstanbul,4237.36
3059,Özbay,Kadın,42,Adana,2019.2
3595,Taylak,Kadın,64,Konya,1564.34
8726,Hazine,Kadın,52,İzmir,3102.76
2339,Fami,Kadın,66,Gaziantep,278.24
9667,Divan,Erkek,37,Antalya,3255.13
5524,Verde,Erkek,35,Ankara,4752.28
9784,Şanlı,Kadın,54,İzmir,4126.9
3995,Hıfzullah,Erkek,37,Bursa,1041.38
5986,Cercis,Kadın,21,Adana,2180.19
4044,Danış,Kadın,34,Adana,620.11
1119,Musaffa,Erkek,41,Ankara,913.19
8355,İlper,Kadın,58,Ankara,187.04
8744,Koşukhan,Erkek,34,Antalya,4281.89
6471,Erdursun,Kadın,44,Adana,1333.34
3102,Temizkal,Erkek,44,Bursa,1565.84
1499,Şahnuray,Erkek,39,Bursa,4996.4
6145,Tali,Kadın,39,Ankara,523.08
5600,Rümeysa,Kadın,31,İstanbul,4798.52
9603,Tunçboğa,Erkek,28,İstanbul,166.68
6959,Sabih,Erkek,28,Antalya,2493.6
6887,Üstün,Kadın,32,Gaziantep,765.62
6346,Emal,Kadın,42,Gaziantep,4209.61
9688,Gözel,Erkek,51,Bursa,1278.08
7292,Adak,Erkek,42,İstanbul,4802.67
8118,Yosma,Erkek,35,Antalya,2419.39
4003,Rumeysa,Erkek,33,İstanbul,1801.53
8138,Ürfettin,Erkek,18,Adana,1501.77
7800,Mutluhan,Erkek,68,İzmir,2051.88
9323,Galip,Kadın,23,Gaziantep,3737.5
2701,Recepali,Kadın,59,İstanbul,1635.85
8962,Dirlik,Erkek,35,Adana,1358.11
3072,Aşir,Kadın,40,İstanbul,4903.48
9505,Satıa,Erkek,43,Konya,2972.66
5456,Ertün,Kadın,38,Bursa,1347.09
7831,Pürçek,Kadın,40,İstanbul,902.01
7757,Okbay,Kadın,62,Gaziantep,2824.49
4339,Bican,Kadın,52,İzmir,2752.7
9065,Candeniz,Kadın,18,Adana,3058.3
6517,İrfan,Erkek,36,Ankara,1468.41
3829,Merva,Kadın,61,Adana,4695.26
4496,Aypar,Kadın,55,Antalya,2576.27
8625,Hinet,Kadın,56,Konya,3821.66
7448,Tunçboğa,Kadın,30,İstanbul,648.76
9881,Nirgül,Kadın,24,Konya,1646.97
4717,Asliye,Erkek,63,İzmir,4457.97
3858,Omaca,Kadın,31,Bursa,255.85
1372,Zekayi,Kadın,34,Konya,871.18
3747,Sevican,Erkek,38,İzmir,3000.66
8501,Ünübol,Erkek,22,Antalya,184.39
1717,Göli,Erkek,66,İzmir,2665.32
1523,Fermuta,Kadın,63,İstanbul,248.9
4771,Abdülkerim,Erkek,57,Ankara,3866.18
2415,Yönetmen,Kadın,34,Bursa,2148.85
5929,Salkın,Kadın,38,Gaziantep,1047.15
4930,Yasan,Erkek,30,Ankara,2481.23
4575,Nuriyet,Erkek,56,Konya,3515.96
1494,Rezzak,Kadın,53,Gaziantep,3842.0
1096,Hanbiken,Erkek,24,İzmir,1365.92
9571,Oktüremiş,Kadın,23,Ankara,3331.81
9944,Ferat,Erkek,57,Antalya,1132.69
1503,Uğurkan,Erkek,37,Gaziantep,1023.25
3050,Sunel,Kadın,57,Bursa,2670.22
4155,Heyvetullah,Kadın,18,İstanbul,2833.34
1958,Erşat,Kadın,43,Gaziantep,2623.58
2340,Feremez,Kadın,37,İzmir,3397.18
2662,Ülfet,Kadın,29,Ankara,4647.04
4035,Sunel,Kadın,69,Ankara,1289.32
7298,Esmanperi,Kadın,38,Konya,2140.48
7772,Uçan,Erkek,67,Gaziantep,1308.16
9812,Oranlı,Kadın,21,Ankara,4162.44
6411,Bahtinur,Erkek,18,Adana,4614.8
5512,Naide,Erkek,37,İstanbul,1708.64
9620,Önsal,Kadın,39,Konya,3459.02
7182,Gülselin,Kadın,44,İzmir,988.49
1385,Yekbun,Erkek,19,Bursa,1050.47
7573,Şefiye,Kadın,65,Gaziantep,2488.12
5285,Öktürk,Kadın,42,Adana,4885.98
3352,Efe,Kadın,30,İzmir,1041.72
1164,Özinal,Erkek,62,Gaziantep,4576.72
7965,Günşen,Erkek,38,Gaziantep,2018.29
2200,Taşar,Erkek,19,Bursa,760.59
4352,Öncel,Erkek,25,Antalya,3598.84
1657,Nursim,Kadın,36,Adana,2645.48
6759,Hinet,Kadın,42,Gaziantep,4577.36
5195,Okanay,Erkek,50,Gaziantep,4671.92
3763,Akver,Erkek,61,İstanbul,2185.1
2469,Ayşeana,Erkek,26,Ankara,406.44
9211,Özaslan,Erkek,22,İstanbul,4751.53
7305,Akay,Erkek,60,İstanbul,3792.03
7434,İsmet,Kadın,41,İzmir,734.96
9142,Yetişal,Kadın,18,Antalya,3823.04
5892,Şabettin,Kadın,62,Bursa,4423.82
3977,Mengüç,Erkek,38,Antalya,4776.98
6282,Hekime,Erkek,36,Adana,3627.57
5939,Ertuncay,Kadın,69,Bursa,2704.0
2311,Ermutlu,Kadın,28,Adana,1060.63
4049,Bilgütay,Erkek,31,İstanbul,4664.25
2966,Şamiha,Erkek,24,Ankara,601.74
6026,Asalet,Kadın,42,Gaziantep,2410.69
6749,Yazganalp,Erkek,54,Konya,481.18
2926,Miyesser,Erkek,43,Ankara,1619.16
6321,Lâle,Kadın,21,Gaziantep,1190.05
9157,Melûl,Erkek,64,Adana,2394.84
8366,Samahat,Erkek,49,Bursa,1682.56
3697,Sadeti,Erkek,44,İstanbul,1640.81
1833,İşcan,Erkek,47,Ankara,290.36
2071,Kocabaş,Kadın,45,Konya,594.82
1434,Rüknettin,Kadın,34,Adana,3488.71
5941,Şehamet,Erkek,66,Adana,1962.85
1323,Bayzettin,Kadın,60,Adana,501.8
7334,Hürmet,Kadın,22,Ankara,1457.28
8923,Susam,Kadın,44,Gaziantep,811.03
4132,Büşranur,Kadın,43,İstanbul,429.8
7556,Us,Kadın,38,Ankara,3181.5
2006,Dalkılıç,Kadın,46,İzmir,3682.15
7950,Yadigar,Erkek,66,Gaziantep,1216.77
2576,Meşhur,Kadın,68,Adana,1486.45
2227,Erbil,Erkek,50,Adana,3938.78
4579,Bergen,Erkek,41,Bursa,628.95
1457,Tanpınar,Erkek,31,İzmir,738.86
5033,Songurkan,Erkek,31,İstanbul,317.28
8466,Argu,Erkek,43,Bursa,873.44
2451,Yosma,Erkek,32,Ankara,1932.08
9686,Baltaş,Kadın,33,Adana,1220.59
1160,Demiriz,Erkek,40,Adana,2616.98
2203,Özpetek,Kadın,69,Gaziantep,4741.63
2476,Vargın,Erkek,40,Antalya,910.85
6840,Ecemiş,Erkek,60,İstanbul,1211.0
7967,Elvan,Erkek,22,Antalya,2457.47
5716,Zilfa,Erkek,21,İzmir,1877.26
1741,Goncafer,Kadın,59,Konya,3089.48
5696,Nurtaç,Erkek,58,İstanbul,4592.9
9461,Akdurmuş,Kadın,26,Ankara,3009.6
5309,Bezek,Erkek,22,İstanbul,1935.25
7886,Nurgil,Kadın,65,Bursa,2087.47
8393,Duha,Erkek,24,Ankara,3230.18
9893,Aşir,Erkek,63,Ankara,2251.82
4921,Aydınbey,Erkek,38,Gaziantep,4094.12
3265,Karaca,Kadın,34,İzmir,3833.65
8523,İsmet,Erkek,57,İstanbul,4621.93
8088,Neriban,Erkek,67,Konya,2218.51
8041,Merzuk,Kadın,65,İstanbul,3029.19
8520,Dündaralp,Erkek,60,İstanbul,1210.64
8922,Nafii,Erkek,21,Konya,528.43
7948,Mazlum,Kadın,38,Konya,4031.3
4116,Erik,Erkek,38,Antalya,1649.05
3358,Tonguç,Erkek,50,Gaziantep,3150.84
3052,Uğan,Erkek,55,Konya,2224.06
2171,Yargı,Kadın,54,Ankara,4002.54
7465,Sulhi,Erkek,33,Gaziantep,1902.34
3063,Karabaş,Kadın,50,İstanbul,713.58
7310,Özdil,Kadın,57,Gaziantep,4688.89
6997,Koşukhan,Kadın,44,Antalya,4267.06
9485,Arcan,Erkek,42,Konya,3197.7
2174,Sidar,Kadın,41,İzmir,3861.0
8817,Demirok,Erkek,63,Konya,3799.77
8658,Över,Kadın,46,Bursa,4277.75
2369,Sıylıhan,Erkek,64,Konya,2275.59
4461,Yurdanur,Erkek,51,İzmir,4673.86
4896,Alsoy,Erkek,52,İstanbul,828.74
9791,Dolun,Erkek,26,İstanbul,1442.0
9795,Muvahhide,Erkek,64,Ankara,1190.16
8394,İldeş,Erkek,50,İstanbul,3057.25
9698,Bişar,Erkek,24,Adana,1375.84
4104,Oliver,Erkek,41,Antalya,705.76
6853,Cantez,Erkek,54,Konya,354.27
7863,Ermutlu,Kadın,28,Ankara,3897.1
7707,Sedife,Erkek,21,İstanbul,4963.15
1521,Zihni,Kadın,46,İzmir,2506.6
1280,Alexandru,Kadın,46,Gaziantep,2292.47
2257,Abdulmenaf,Erkek,48,Gaziantep,2004.66
8280,Sencar,Erkek,47,Antalya,1104.28
7173,Ismık,Erkek,57,Antalya,3355.89
5125,Hasbek,Kadın,52,Bursa,645.4
7335,Yasan,Kadın,68,Bursa,3004.4
4879,İzel,Erkek,49,Adana,4847.02
4967,Eraycan,Kadın,28,Ankara,1348.17
3608,Aksoy,Kadın,50,Adana,3300.72
5434,Jankat,Erkek,53,Gaziantep,1825.88
3206,Nurşan,Erkek,54,Adana,4145.63
4798,İbrahim,Kadın,63,Ankara,3888.25
2040,Mahsun,Erkek,54,Antalya,705.61
9039,Şeref,Erkek,58,Bursa,3603.85
1887,Duyguhan,Erkek,54,İzmir,2549.94
7996,Yalgın,Kadın,48,Bursa,3525.55
6810,Akboğa,Erkek,64,Gaziantep,3736.66
9959,Edgübay,Erkek,26,Gaziantep,683.4
9633,Sanur,Kadın,21,Ankara,3790.21
2417,Sağıt,Erkek,59,İzmir,4865.43
6087,Özerdinç,Kadın,47,Konya,3683.85
9536,İnançlı,Erkek,23,İstanbul,4683.44
6748,Orçin,Erkek,57,Konya,3471.06
5165,Gürsal,Erkek,64,İzmir,3635.33
5784,Laika,Erkek,54,Ankara,3565.45
9542,Uğan,Kadın,51,Konya,2462.74
7266,Taşar,Kadın,43,Konya,213.9
2134,Merzuk,Erkek,50,Antalya,191.61
2500,Sayın,Kadın,32,İstanbul,825.81
7221,Yekda,Kadın,65,İstanbul,3846.05
3133,Divan,Kadın,38,İzmir,620.25
9005,Ozansü,Erkek,52,Gaziantep,4212.65
9183,Satıa,Kadın,54,Konya,3220.2
9178,Cannur,Kadın,47,Bursa,4419.74
5527,Arcan,Erkek,56,Antalya,4729.64
7054,Toktuğ,Erkek,36,İzmir,2848.72
8375,Salurbay,Kadın,19,Konya,737.42
2371,Gülgüzel,Kadın,25,Konya,3872.9
8087,Süzer,Kadın,63,İstanbul,842.92
1366,Karakucak,Kadın,56,İzmir,3533.81
4763,Yankı,Erkek,66,Ankara,1077.72
9460,Cuman,Erkek,47,İstanbul,1963.91
9619,Basriye,Kadın,65,Ankara,3017.56
8660,Siper,Kadın,23,Gaziantep,2807.68
2602,Fazul,Erkek,36,Ankara,4611.76
4666,Gökçe,Kadın,35,Gaziantep,1259.77
2345,Temirhan,Kadın,50,Adana,2194.54
5861,Mehdiye,Kadın,59,Gaziantep,4397.59
6312,Vezat,Kadın,52,İzmir,3653.69
4303,Ulu,Kadın,56,İzmir,4708.38
6325,Eriş,Erkek,58,Ankara,976.02
2427,Sahil,Erkek,48,İzmir,4182.82
9410,Merim,Erkek,18,Antalya,1722.76
7572,Zülbiye,Kadın,44,Antalya,445.46
4814,Aytuna,Kadın,24,İzmir,4646.36
2313,Tecimer,Erkek,52,Antalya,520.79
5436,Bilay,Kadın,67,İzmir,4133.78
4194,Burakhan,Erkek,62,İzmir,486.24
6930,Törel,Erkek,56,Bursa,3024.66
1206,İmge,Erkek,49,Gaziantep,844.37
3469,Coşkun,Kadın,63,İzmir,1843.68
4622,Temime,Kadın,55,İstanbul,3556.04
3767,Ergönül,Erkek,62,Antalya,4038.15
5627,Aygönenç,Kadın,54,Bursa,4773.87
5203,Baba,Kadın,67,İstanbul,3145.29
9980,Güllühan,Kadın,41,Gaziantep,2946.07
2223,Sencar,Kadın,27,Konya,3736.08
3854,Selcen,Erkek,24,Antalya,3604.05
1098,Öktürk,Erkek,31,İzmir,3832.65
6888,Asliye,Kadın,26,İzmir,1599.21
1292,Sevim,Kadın,55,Ankara,1893.74
2983,Gökçe,Erkek,53,Antalya,2819.0
8072,Musafet,Kadın,54,Ankara,4589.47
7820,Suphi,Erkek,69,Gaziantep,2033.0
9487,Taçnur,Kadın,28,Gaziantep,1605.39
7099,Mihriye,Erkek,20,Konya,2188.39
6483,Rafia,Erkek,49,İzmir,208.21
1821,Ağakişi,Kadın,46,Gaziantep,1023.93
5844,Revza,Kadın,42,Adana,206.04
3432,Duha,Kadın,51,İstanbul,3840.64
8975,Taşkan,Erkek,67,Ankara,634.04
7550,Tunçboğa,Kadın,55,İzmir,1445.2
9327,Amre,Kadın,59,Ankara,1397.81
8598,İnsaf,Kadın,67,Adana,4876.16
6813,Dilcan,Kadın,23,İstanbul,1413.72
7529,Teksoy,Erkek,49,İstanbul,2390.38
7830,Selvi,Erkek,65,Bursa,676.95
4892,Nalân,Kadın,23,İstanbul,4413.71
1638,Sadeti,Kadın,57,Bursa,3977.24
8919,Ergül,Kadın,47,Konya,1662.14
9581,Emiş,Kadın,43,Antalya,4434.16
1872,Nafii,Erkek,34,Antalya,3049.16
9755,Asu,Kadın,46,Antalya,1426.39
5593,Onursu,Kadın,69,İstanbul,1249.34
4729,Salkın,Kadın,27,Adana,1183.21
7741,Onursu,Kadın,66,Adana,570.13
5286,Şefiye,Kadın,36,Ankara,1880.75
3256,Koncagül,Erkek,55,İstanbul,1892.6
1333,Özel,Kadın,46,Antalya,1988.09
5197,Yekda,Kadın,37,Ankara,2818.58
1229,Beyhatun,Kadın,29,Konya,3441.6
5222,Rafih,Erkek,50,Bursa,4791.76
7783,Kızıl,Erkek,22,Konya,2477.41
1131,İrfan,Kadın,56,Ankara,2623.83
6273,Atanur,Erkek,27,İstanbul,2435.75
5749,Ökkaş,Kadın,22,İstanbul,4389.62
5579,Sahir,Kadın,28,Adana,481.43
5104,Sançar,Erkek,35,Adana,1604.36
5919,Sejda,Kadın,55,Adana,4612.38
2177,Bayruhan,Erkek,23,Antalya,3297.48
9059,Durdali,Kadın,35,Adana,2182.18
2538,Gülel,Kadın,65,Antalya,1292.23
9378,Memili,Erkek,33,Ankara,1790.08
1703,Rafih,Kadın,25,Konya,778.01
5162,Feyzin,Erkek,24,Konya,194.2
9188,Mihrab,Kadın,40,Konya,2921.1
8852,Abdulkadir,Erkek,65,Adana,2033.91
6089,Laika,Erkek,45,İstanbul,1320.81
9574,Altınbike,Kadın,51,Bursa,2514.14
9261,Feden,Erkek,36,Gaziantep,3581.63
2102,Susam,Erkek,25,Konya,2755.47
9019,Mahigül,Kadın,50,Konya,2648.94
8154,Zennun,Erkek,30,İstanbul,388.3
2861,Aynilhayat,Kadın,37,Gaziantep,4060.05
1970,Aktemür,Kadın,18,Ankara,3901.61
9208,Öncel,Kadın,23,Adana,2330.07
5471,Abdülcemal,Kadın,40,İstanbul,1942.17
2175,Önel,Erkek,36,Adana,4705.79
7486,Mahnaz,Kadın,30,Gaziantep,2608.18
1189,Tüzeer,Kadın,56,Ankara,854.87
3044,Rümeysa,Kadın,22,Konya,2289.89
1125,Kerman,Kadın,61,Ankara,4286.74
2211,Satrettin,Erkek,29,Ankara,987.36
5847,Tule,Erkek,42,İzmir,4485.33
5694,Şahıgül,Erkek,26,İstanbul,1054.59
4783,Özlü,Kadın,68,Ankara,3294.19
5322,Ufukay,Kadın,32,Gaziantep,1794.14
7618,Kavurt,Erkek,32,İzmir,2287.2
2507,Zennun,Kadın,36,Adana,2003.57
4595,Rojnu,Kadın,35,Adana,2909.07
8894,Özpetek,Erkek,20,Konya,2705.42
